BUD20	SDA1
SDA1	BUD20
BUD20	ARX1
BUD20	NUG1
BUD20	CIC1
BUD20	IPI1
BUD20	RIX1
BUD20	RPF2
BUD20	MDN1
BUD20	NOP15
BUD20	IPI3
BUD20	NOG2
CBF5	HAS1
CBF5	KRR1
CBF5	NOP4
CBF5	NOP56
CBF5	PUF6
CBF5	RRP12
CCA1	ENO2
CCL1	KIN28
CCL1	SPT7
CCL1	TFB3
CCL1	DCS2
CCR4	CAF40
CCR4	GCN1
POP2	CCR4
CDC14	HSP42
CDC24	BOI2
CDC24	RSC2
CDC3	CDC10
CDC3	CDC11
CDC3	CDC12
CDC3	SHS1
CDC45	LYS12
CDC45	RPD3
CDC45	SIN3
MCM7	ERG26
CDC48	BNI1
CDC48	NPL4
NPL4	CDC48
CDC48	REG1
CDC48	UFD1
UFD1	CDC48
CDC48	VMS1
CEF1	CLF1
CLF1	CEF1
CEF1	PRP19
CEF1	PRP2
CEF1	PRP22
CEF1	PRP43
CEF1	PRP45
CEF1	PRP46
CEF1	RSE1
CEF1	SMD2
CEF1	SYF1
CEF1	BUD31
CEF1	CWC2
CEF1	CWC23
CEF1	CWC22
CFT1	CFT2
CFT2	CFT1
CFT1	PFS2
PFS2	CFT1
CFT1	PTA1
CFT1	REF2
CFT1	RNA14
RNA14	CFT1
CFT1	PTI1
CFT1	MPE1
MPE1	CFT1
CFT1	YSH1
YSH1	CFT1
CFT2	PFS2
PFS2	CFT2
CFT2	PTA1
PTA1	CFT2
CFT2	PTI1
CFT2	VMR1
CFT2	MPE1
CFT2	YSH1
YSH1	CFT2
CHD1	ISW1
CHD1	ISW2
CHD1	VPS1
CKS1	SIC1
CKS1	SRL3
CLF1	ISY1
CLF1	PRP19
CLF1	PRP45
PRP45	CLF1
CLF1	RSE1
CLF1	SYF1
CLP1	PCF11
PCF11	CLP1
CLP1	RNA14
RNA14	CLP1
CLP1	RNA15
CLP1	SEC31
CNS1	HGH1
COX9	COX4
COX9	COX5A
COX9	COX6
CSL4	MTR3
CSL4	RRP4
CSL4	RRP42
CSL4	RRP43
CSL4	RRP6
CSL4	SKI7
AMN1	SSZ1
AMN1	ZUO1
CTF18	CTF8
CTF18	DPB2
CTF18	RFC3
CTF18	RFC4
CTF18	RFC5
CTF18	VPS13
CTK1	CTK2
CTK1	CTK3
CTR9	IML1
CTR9	LYS12
CUS1	CLF1
CUS1	PRP11
CUS1	PRP21
CUS1	PRP46
CUS1	PRP9
CUS1	RSE1
CUS1	SMD3
DCP2	DCP1
DCP2	RPM2
DCP2	EDC3
DNA2	LCD1
DNA2	RFA1
RFA1	DNA2
DOA1	CDC48
DPB2	DPB4
DPB3	DPB2
DPB3	DPB4
ECM1	ADH1
ECM1	GCN1
ECM1	HSC82
ECM1	LYS2
ECM1	SXM1
EDE1	SLA2
EDE1	SYP1
EDE1	PAL1
ELP2	ELP3
ELP2	ELP4
ENP1	CBF5
ENP1	IMP3
ENP1	IMP4
ENP1	UTP7
ENP1	KRR1
KRR1	ENP1
ENP1	LTV1
ENP1	MPP10
ENP1	NOP14
ENP1	RCL1
ENP1	UTP20
ENP1	TSR1
TSR1	ENP1
ENP1	UTP6
ENP1	SLX9
ENP1	UTP22
UTP22	ENP1
ENP1	UTP15
ENP1	NOB1
NOB1	ENP1
ENP1	RRP12
ENP1	NOC4
EPL1	EAF3
EPL1	ESA1
ESA1	EPL1
EPL1	TRA1
EPL1	EAF1
EPL1	EAF5
ERB1	BRX1
ERB1	HAS1
ERB1	NOP2
NOP2	ERB1
ERB1	RLP7
ERB1	NSA1
ERB1	NOP15
NOP15	ERB1
ERB1	NOC2
ERO1	ERV41
ERO1	ERV46
ERO1	FKS1
ERO1	SEC13
ERP1	EMP24
ERP1	ERP2
ERP2	ERP1
ERP1	PHB1
ERP2	ARO1
ERP2	EMP24
ERP2	FKS1
ERP2	HAS1
ERP2	NIP7
ERP2	RRP1
ERP2	ARX1
ESA1	ADH1
ESA1	ARP4
ESA1	EAF3
ESA1	TRA1
ESA1	EAF1
EXO84	SEC10
EXO84	SEC3
EXO84	SEC5
EXO84	SEC6
EXO84	SEC8
EXO84	VPS9
FAL1	BNI1
FIP1	CFT1
FIP1	CFT2
FIP1	PFS2
FIP1	PTA1
PTA1	FIP1
FIP1	RNA14
RNA14	FIP1
FIP1	PTI1
FIP1	MPE1
MPE1	FIP1
FIP1	RSA3
FIP1	RCF1
FIP1	YSH1
YSH1	FIP1
FTH1	ADH1
FTH1	FET5
FTH1	FKS1
FTH1	GEA2
FTH1	RPN3
GAR1	LHP1
GAR1	NOP4
GAR1	UTP20
GAR1	PUF6
GAR1	URB1
GAR1	RRP12
GCN2	AAR2
GCN2	PRP31
GCN2	PRP4
GCN2	PRP6
GCN2	SNU66
GCN2	UTP21
GCN20	GCN1
GDI1	YPT1
GDI1	YPT31
YPT31	GDI1
GDI1	YPT52
GGA2	GCN1
GGA2	LYS12
GTR2	AMN1
GTR2	ESP1
GTR2	SPT16
GTR2	YCH1
HAP2	HAP5
HAT1	HAT2
HAT2	HAT1
HAT1	HIF1
HDA1	HDA3
HDA1	HDA2
HIS4	DHH1
HIS4	PDC1
HRP1	AEP1
HRP1	AEP2
HRP1	ATP22
HRP1	TSR1
HSM3	HAT1
HSM3	HAT2
HSM3	HIF1
HSM3	RPN12
HSM3	RPN3
HSM3	RPN6
HSM3	RPN8
HSM3	RPN9
HSM3	PSH1
HST1	SIF2
IST1	RRP40
IST1	RRP46
IST1	XKS1
IST1	COG8
ISW1	IOC3
ISW1	ITC1
ISW1	MOT1
MOT1	ISW1
ISW1	RSC2
ISW1	RSC4
ISW1	RSC6
ISW1	RSC8
ISW1	SIN3
